year,artist,genre,type,debut_year
2015,細川たかし,民謡・演歌・歌謡曲,maleソロ,1950
2015,美輪明宏,シャンソン,maleソロ,1935
2015,藤あや子,演歌,femaleソロ,1961
2015,西内まりや,ファッション,femaleソロ,1955
2015,西野カナ,J-POP,femaleソロ,1989
2015,近藤真彦,不明,maleソロ,1961
2015,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],maleソロ,1955
2015,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],maleソロ,1959
2015,髙橋真梨子,J-POP歌謡曲ポップジャズ,femaleソロ,1949
2016,AAA,J-POP,グループ,2005
2016,AI,J-POP,femaleソロ,1981
2016,AKB48,アイドル,グループ,2005
2016,DAIGO,J-POPロック歌謡曲,maleソロ,1959
2016,E-girls,J-POP[1]EDM[2],グループ,1972
2016,EXILE THE SECOND,J-POP[1]R&B[1]ヒップホップ[1]ダンス[1],グループ,2012
2016,GENERATIONS,J-POP,maleソロ,1959
2016,GENERATIONS from EXILE TRIBE,J-POP[1],グループ,2012
2016,HKT48,J-POP,グループ,2011
2016,Hey! Say! JUMP,J-POP,グループ,2007
2016,JUJU,J-POP,femaleソロ,1976
2016,JUJU×沢村一樹,,,
2016,KinKi Kids,J-POP[1]ダンス・ポップ[1],グループ,1992
2016,Kis-My-Ft2,J-POP,グループ,2005
2016,L'Arc〜en〜Ciel,ポップ・ロック[1]ハードロック[2]ニュー・ウェイヴ[3]ポストパンク[3]グランジ[3]オルタナティヴ・ロック[3],グループ,1991
2016,NEWS,J-POP,グループ,2003
2016,NMB48,J-POP,グループ,2010
2016,PUFFY,J-POP,グループ,1995
2016,Perfume,J-POP,グループ,2000
2016,RADIO FISH,J-POP、EDM,maleソロ,1958
2016,RADWIMPS,インディー・ロック[3]エクスペリメンタル・ロック[3]エモ[3]ポップ・ロック[3]ポスト・パンク[4][5][6],グループ,2001
2016,SEKAI NO OWARI,J-POP,グループ,2007
2016,SKE48,アイドル,グループ,2008
2016,Sexy Zone,J-POP,maleソロ,1959
2016,THE YELLOW MONKEY,ロック[1]ポップ・ロック[2]グラムロック[2][1][3]ハードロック[2][3]ディスコ[2]プログレッシブ・ロック[2],グループ,1988
2016,TOKIO,J-POP,グループ,1990
2016,V6,J-POP,グループ,1995
2016,X JAPAN,ヴィジュアル系[1][2]ヘヴィメタル[3][2][4]グラムロック[4]スピードメタル[1][3]パワーメタル[3]シンフォニックメタル[3],グループ,1982
2016,aiko,J-POP,femaleソロ,1975
2016,back number,J-POP[1]ロック[2]ポップ・ロック[3],グループ,2004
2016,miwa,J-POP,femaleソロ,1990
2016,,,,
2016,いきものがかり,J-POP,グループ,1999
2016,きゃりーぱみゅぱみゅ,J-POP,femaleソロ,1993
2016,ゆず,J-POP,グループ,1997
2016,コブクロ,J-POP,グループ,1998
2016,ゴールデンボンバー,J-POP,グループ,2004
2016,ジャニーズWEST,J-POP,maleソロ,1959
2016,スキマスイッチ×奥田民生,,,
2016,スティング,不明,maleソロ,1959
2016,ピコ太郎,J-POP,maleソロ,1973
2016,ポルノグラフィティ,J-POP,グループ,1994
2016,三代目 J Soul Brothers,J-POP,グループ,2010
2016,三代目 J Soul Brothers from EXILE TRIBE,J-POP,グループ,2010
2016,三山ひろし,演歌,maleソロ,1980
2016,上白石萌音,J-POP,femaleソロ,1998
2016,乃木坂46,アイドル,グループ,2011
2016,五木ひろし,演歌歌謡曲,maleソロ,1948
2016,坂本冬美,演歌・歌謡曲・J-POP,femaleソロ,1967
2016,大竹しのぶ,不明,femaleソロ,1957
2016,大黒摩季,J-POP,femaleソロ,1969
2016,天童よしみ,演歌・歌謡曲アニメソング,femaleソロ,1954
2016,宇多田ヒカル,J-POP,non-binaryソロ,1983
2016,家入レオ,ポップス[2]ロック[2],femaleソロ,1994
2016,小室哲哉+HYDE,不明,maleソロ,1958
2016,山内惠介,演歌,maleソロ,1983
2016,島津亜矢,演歌、J-POPなど,femaleソロ,1971
2016,嵐,J-POP,グループ,1999
2016,市川由紀乃,演歌,femaleソロ,1976
2016,平井堅,J-POP,maleソロ,1972
2016,星野源,J-POP,maleソロ,1981
2016,松下奈緒,テレビドラマ・映画・CM,femaleソロ,1985
2016,松田聖子,J-POP,femaleソロ,1962
2016,桐谷健太,映画・テレビドラマ・舞台,maleソロ,1980
2016,桑田佳祐,ロック[3]:171ポップ・ロック[4]J-POP[4]歌謡曲[5],maleソロ,1956
2016,森山良子×森山直太朗,,,
2016,椎名林檎,J-POP[1]ジャズ[1]ロック[1]オルタナティヴ・ロック[2],femaleソロ,1978
2016,欅坂46,アイドル,グループ,2015
2016,水森かおり,演歌,femaleソロ,1973
2016,氷川きよし,演歌[7][8]J-POP[7][8]ロック[8],maleソロ,1977
2016,渡辺直美,J-POP,femaleソロ,1966
2016,石川さゆり,演歌・歌謡曲・J-POP,femaleソロ,1958
2016,福山雅治,J-POP,maleソロ,1969
2016,福田こうへい,演歌、民謡,maleソロ,1976
2016,秦基博,J-POP,maleソロ,1980
2016,絢香,J-POP[2],femaleソロ,1987
2016,藤原さくら,J-POP,femaleソロ,1995
2016,西内まりや,ファッション,femaleソロ,1955
2016,西野カナ,J-POP,femaleソロ,1989
2016,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],maleソロ,1955
2016,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],maleソロ,1959
2016,香西かおり,演歌・歌謡曲・民謡,femaleソロ,1963
2016,髙橋真梨子,J-POP歌謡曲ポップジャズ,femaleソロ,1949
2016,［Alexandros］,J-POP[3]ロック[4]エモ[4]ハードロック[4]オルタナティヴ・ロック[5][4],グループ,2001
2017,AI × 渡辺直美,,,
2017,AI×渡辺直美,,,
2017,AKB48,アイドル,グループ,2005
2017,BTS,不明,グループ,2013
2017,B’z,ロック[1][2]ハードロック[3][4]ダンスロック[3][4]ブルースロック[3][4]J-POP[3][4],グループ,1988
2017,DAOKO,J-POP,femaleソロ,1997
2017,DEAN FUJIOKA,映画、テレビドラマ,maleソロ,1917
2017,E-girls,J-POP[1]EDM[2],グループ,1972
2017,EXILE THE SECOND,J-POP[1]R&B[1]ヒップホップ[1]ダンス[1],グループ,2012
2017,GENERATIONS,J-POP,maleソロ,1959
2017,GENERATIONS from EXILE TRIBE,J-POP[1],グループ,2012
2017,HIKAKIN & SEIKIN,,,
2017,Hey! Say! JUMP,J-POP,グループ,2007
2017,KinKi Kids,J-POP[1]ダンス・ポップ[1],グループ,1992
2017,Kis-My-Ft2,J-POP,グループ,2005
2017,LUNA SEA,ヴィジュアル系[1]ハードロック[1],グループ,1986
2017,Little Glee Monster,J-POP,グループ,2013
2017,MIGHTY WARRIORS,J-POP,maleソロ,1959
2017,NEWS,J-POP,グループ,2003
2017,NGT48,J-POP,グループ,2015
2017,Perfume,J-POP,グループ,2000
2017,RADIO FISH,J-POP、EDM,maleソロ,1958
2017,SEKAI NO OWARI,J-POP,グループ,2007
2017,SHISHAMO,ポップ[1]ロック[1][2]パンク・ロック[1]オルタナティヴ・ロック[1],グループ,2010
2017,Sexy Zone,J-POP,maleソロ,1959
2017,SixTONES,J-POP,グループ,2015
2017,Snow Man,J-POP,グループ,2012
2017,Superfly,J-POP,グループ,2004
2017,TAKAHIRO,不明,maleソロ,1959
2017,THE YELLOW MONKEY,ロック[1]ポップ・ロック[2]グラムロック[2][1][3]ハードロック[2][3]ディスコ[2]プログレッシブ・ロック[2],グループ,1988
2017,TOKIO,J-POP,グループ,1990
2017,TWICE,不明,グループ,2015
2017,WANIMA,J-POP,グループ,2007
2017,X JAPAN,ヴィジュアル系[1][2]ヘヴィメタル[3][2][4]グラムロック[4]スピードメタル[1][3]パワーメタル[3]シンフォニックメタル[3],グループ,1982
2017,aiko,J-POP,femaleソロ,1975
2017,back number,J-POP[1]ロック[2]ポップ・ロック[3],グループ,2004
2017,,,,
2017,きゃりーぱみゅぱみゅ,J-POP,femaleソロ,1993
2017,どうぶつビスケッツ×PPP,,,
2017,ゆず,J-POP,グループ,1997
2017,エレファントカシマシ,オルタナティヴ・ロック[1][2]ブルースロック[1]ポップ・ロック[2],グループ,1981
2017,オースティン・マホーン,不明,maleソロ,1959
2017,ゲスの極み乙女。,J-POP,グループ,2012
2017,ゴールデンボンバー,J-POP,グループ,2004
2017,ジャニーズWEST,J-POP,maleソロ,1959
2017,スチャダラパー,ヒップホップ,グループ,1988
2017,トータス松本,ロックJ-POP,maleソロ,1966
2017,ブルゾンちえみ with B,不明,maleソロ,1959
2017,ポルノグラフィティ,J-POP,グループ,1994
2017,モーニング娘。'17,J-POP,グループ,1997
2017,三代目 J Soul Brothers,J-POP,グループ,2010
2017,三代目 J Soul Brothers from EXILE TRIBE,J-POP,グループ,2010
2017,三山ひろし,演歌,maleソロ,1980
2017,三浦大知,J-POP,maleソロ,1987
2017,丘みどり,演歌,femaleソロ,1984
2017,中丸雄一,J-POP,femaleソロ,1965
2017,乃木坂46,アイドル,グループ,2011
2017,亀と山P,J-POP,グループ,2005
2017,五木ひろし,演歌歌謡曲,maleソロ,1948
2017,修二と彰,J-POP,グループ,2005
2017,倉木麻衣,J-POP,femaleソロ,1982
2017,坂本冬美,演歌・歌謡曲・J-POP,femaleソロ,1967
2017,堺正章,テレビ番組映画,maleソロ,1946
2017,増田恵子,歌手：歌謡曲・J-POP女優：テレビドラマ・映画・舞台,maleソロ,1968
2017,天童よしみ,演歌・歌謡曲アニメソング,femaleソロ,1954
2017,安室奈美恵,J-POP,femaleソロ,1977
2017,小沢健二,J-POP[2]ポップス[3]ジャズ[3]ソウル[3]R&B[3]アンビエント[3]渋谷系[2],maleソロ,1968
2017,山内惠介,演歌,maleソロ,1983
2017,岡崎体育,テクノ[2]J-POP,maleソロ,1989
2017,島津亜矢,演歌、J-POPなど,femaleソロ,1971
2017,嵐,J-POP,グループ,1999
2017,市川由紀乃,演歌,femaleソロ,1976
2017,平井堅,J-POP,maleソロ,1972
2017,昆夏美 & 山崎育三郎,,,
2017,星野源,J-POP,maleソロ,1981
2017,松たか子,J-POP,femaleソロ,1977
2017,松田聖子,J-POP,femaleソロ,1962
2017,桑田佳祐,ロック[3]:171ポップ・ロック[4]J-POP[4]歌謡曲[5],maleソロ,1956
2017,梅沢富美男,俳優、演歌,maleソロ,1950
2017,椎名林檎,J-POP[1]ジャズ[1]ロック[1]オルタナティヴ・ロック[2],femaleソロ,1978
2017,椎名林檎と松崎ナオ,不明,femaleソロ,1978
2017,欅坂46,アイドル,グループ,2015
2017,水森かおり,演歌,femaleソロ,1973
2017,氷川きよし,演歌[7][8]J-POP[7][8]ロック[8],maleソロ,1977
2017,石川さゆり,演歌・歌謡曲・J-POP,femaleソロ,1958
2017,福山雅治,J-POP,maleソロ,1969
2017,福田こうへい,演歌、民謡,maleソロ,1976
2017,竹原ピストル,不明,maleソロ,1976
2017,荻野目洋子,J-POP,femaleソロ,1968
2017,荻野目洋子×登美丘高校ダンス部,,,
2017,西野カナ,J-POP,femaleソロ,1989
2017,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],maleソロ,1955
2017,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],maleソロ,1959
2017,高橋優,音楽,ソロ,2002
2017,髙橋真梨子,J-POP歌謡曲ポップジャズ,femaleソロ,1949
2018,AAA,J-POP,グループ,2005
2018,AKB48,アイドル,グループ,2005
2018,Aqours,J-POP,グループ,2015
2018,B.B.クィーンズ,不明,maleソロ,1959
2018,Boyz II Men,R&B[1]ニュージャックスウィング[1],グループ,1988
2018,CHEMISTRY,J-POP,グループ,2001
2018,DA PUMP,J-POP,グループ,1996
2018,DAOKO,J-POP,femaleソロ,1997
2018,E-girls,J-POP[1]EDM[2],グループ,1972
2018,EXILE,J-POP,グループ,1999
2018,EXILE ATSUSHI,J-POP[3][4]エレクトロニカ[3]ダンス・ポップ[3]R&B[5],maleソロ,1980
2018,GENERATIONS,J-POP,maleソロ,1959
2018,GENERATIONS from EXILE TRIBE,J-POP[1],グループ,2012
2018,HIKAKIN & SEIKIN,,,
2018,Hey! Say! JUMP,J-POP,グループ,2007
2018,KAT-TUN,J-POP,グループ,2001
2018,KICK THE CAN CREW,ヒップホップ[1],グループ,1997
2018,KinKi Kids,J-POP[1]ダンス・ポップ[1],グループ,1992
2018,King & Prince,,,
2018,Kiroro,J-POP,グループ,1996
2018,Kis-My-Ft2,J-POP,グループ,2005
2018,Little Glee Monster,J-POP,グループ,2013
2018,MISIA,J-POP,femaleソロ,1978
2018,May J.,J-POPR&B,femaleソロ,1965
2018,NEWS,J-POP,グループ,2003
2018,Perfume,J-POP,グループ,2000
2018,SEKAI NO OWARI,J-POP,グループ,2007
2018,Sexy Zone,J-POP,maleソロ,1959
2018,Suchmos,ロック[1][2]ジャズ[1]ソウル[2]アシッドジャズ[2]ヒップホップ[1][2],グループ,2013
2018,Superfly,J-POP,グループ,2004
2018,TWICE,不明,グループ,2015
2018,WANIMA,J-POP,グループ,2007
2018,YOSHIKI feat. HYDE,,,
2018,YOSHIKI feat. サラ・ブライトマン,,,
2018,aiko,J-POP,femaleソロ,1975
2018,,,,
2018,あいみょん,J-POP,femaleソロ,1995
2018,いきものがかり,J-POP,グループ,1999
2018,ゆず,J-POP,グループ,1997
2018,キアラ・セトル,不明,maleソロ,1959
2018,コブクロ,J-POP,グループ,1998
2018,ゴールデンボンバー,J-POP,グループ,2004
2018,サザンオールスターズ,ポップ・ロック[2]J-POP[2]ロック[3]ブルース[3]ソウル[3]ファンク[3]ラテン[3]レゲエ[3]フォーク[3]R&B[4]エレクトロ[5]オルタナティヴ・ロック[6]歌謡曲[7],グループ,1974
2018,ジャニーズWEST,J-POP,maleソロ,1959
2018,スガシカオ,J-POP,maleソロ,1966
2018,スキマスイッチ,J-POP,グループ,2003
2018,ポルノグラフィティ,J-POP,グループ,1994
2018,三代目 J Soul Brothers,J-POP,グループ,2010
2018,三山ひろし,演歌,maleソロ,1980
2018,三浦大知,J-POP,maleソロ,1987
2018,丘みどり,演歌,femaleソロ,1984
2018,乃木坂46,アイドル,グループ,2011
2018,五木ひろし,演歌歌謡曲,maleソロ,1948
2018,刀剣男士,不明,グループ,
2018,北島三郎,演歌・歌謡曲,maleソロ,1936
2018,北島兄弟,不明,グループ,1983
2018,和楽器バンド,J-POP[1][2]フォークロック[1]メタル[1],グループ,2013
2018,坂本冬美,演歌・歌謡曲・J-POP,femaleソロ,1967
2018,天童よしみ,演歌・歌謡曲アニメソング,femaleソロ,1954
2018,宮本浩次,不明,maleソロ,1966
2018,山内惠介,演歌,maleソロ,1983
2018,島津亜矢,演歌、J-POPなど,femaleソロ,1971
2018,嵐,J-POP,グループ,1999
2018,嶋大輔,映画・テレビドラマ,maleソロ,1973
2018,平井堅,J-POP,maleソロ,1972
2018,広瀬香美,J-POP[2],femaleソロ,1966
2018,星野源,J-POP,maleソロ,1981
2018,東京スカパラダイスオーケストラ feat.さかなクン,,,
2018,松任谷由実,ポップ・ロック[1]ポップ[2]ジャズ[1]ジャズ・ロック[1]ニューミュージック[3]ワールド[2]ラテン[2]シティ・ポップ[4],femaleソロ,1954
2018,松田聖子,J-POP,femaleソロ,1962
2018,椎名林檎,J-POP[1]ジャズ[1]ロック[1]オルタナティヴ・ロック[2],femaleソロ,1978
2018,欅坂46,アイドル,グループ,2015
2018,武田真治,舞台映画テレビドラマナレーター,maleソロ,1961
2018,水森かおり,演歌,femaleソロ,1973
2018,氷川きよし,演歌[7][8]J-POP[7][8]ロック[8],maleソロ,1977
2018,石川さゆり,演歌・歌謡曲・J-POP,femaleソロ,1958
2018,福山雅治,J-POP,maleソロ,1969
2018,米津玄師,J-POP,maleソロ,1991
2018,純烈,ムード歌謡[1],グループ,2007
2018,菅田将暉,J-POP,maleソロ,1993
2018,西野カナ,J-POP,femaleソロ,1989
2018,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],maleソロ,1955
2018,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],maleソロ,1959
2018,青山テルマ,J-POP,femaleソロ,1987
2018,高橋洋子,J-POP,femaleソロ,1966
2019,A.B.C-Z,J-POP,グループ,2012
2019,AI,J-POP,femaleソロ,1981
2019,AI美空ひばり,歌謡曲・演歌・ジャズ,femaleソロ,1937
2019,AKB48,アイドル,グループ,2005
2019,BABYMETAL,アイドル,グループ,2010
2019,BARBEE BOYS,ロック[1],グループ,1961
2019,BLUE ENCOUNT,J-POP,グループ,2004
2019,CHEMISTRY,J-POP,グループ,2001
2019,DA PUMP,J-POP,グループ,1996
2019,DEAN FUJIOKA,映画、テレビドラマ,maleソロ,1917
2019,DJ松永（Creepy Nuts）,不明,グループ,
2019,E-girls,J-POP[1]EDM[2],グループ,1972
2019,EXILE,J-POP,グループ,1999
2019,Foorin,J-POP,maleソロ,1959
2019,GENERATIONS,J-POP,maleソロ,1959
2019,GENERATIONS from EXILE TRIBE,J-POP[1],グループ,2012
2019,HIKAKIN & SEIKIN,,,
2019,Hey! Say! JUMP,J-POP,グループ,2007
2019,KAT-TUN,J-POP,グループ,2001
2019,KREVA,ヒップホップ・ポップ・ラップ[1],maleソロ,1976
2019,KinKi Kids,J-POP[1]ダンス・ポップ[1],グループ,1992
2019,King & Prince,,,
2019,King Gnu,J-POP[1]ミクスチャー・ロック[2]オルタナティヴ・ロック[3]サイケデリック・ロック[3]ヒップホップ[3]ジャズ[3]クラシック[3],maleソロ,1947
2019,Kis-My-Ft2,J-POP,グループ,2005
2019,LUNA SEA,ヴィジュアル系[1]ハードロック[1],グループ,1986
2019,LiSA,J-POP,femaleソロ,1987
2019,Little Glee Monster,J-POP,グループ,2013
2019,MAN WITH A MISSION,オルタナティヴ・ロック[2][3]ラップ・メタル[4]メロディック・ハードコア[2]ニュー・メタル[1]ポップ・パンク[1][2]J-POP[3],グループ,2010
2019,MISIA,J-POP,femaleソロ,1978
2019,MIYAVI,ロックミクスチャー・ロックオルタナティブ・ロックデジタルロック[2],maleソロ,1981
2019,Matt,不明,maleソロ,1959
2019,NEWS,J-POP,グループ,2003
2019,Official髭男dism,J-POP,グループ,2012
2019,Perfume,J-POP,グループ,2000
2019,RADWIMPS,インディー・ロック[3]エクスペリメンタル・ロック[3]エモ[3]ポップ・ロック[3]ポスト・パンク[4][5][6],グループ,2001
2019,SEKAI NO OWARI,J-POP,グループ,2007
2019,Sexy Zone,J-POP,maleソロ,1959
2019,SixTONES,J-POP,グループ,2015
2019,SixTONES vs Snow Man,,,
2019,Snow Man,J-POP,グループ,2012
2019,Superfly,J-POP,グループ,2004
2019,THE RAMPAGE,J-POP、hip hop,グループ,1960
2019,THE RAMPAGE from EXILE TRIBE,J-POP,グループ,2014
2019,THE YELLOW MONKEY,ロック[1]ポップ・ロック[2]グラムロック[2][1][3]ハードロック[2][3]ディスコ[2]プログレッシブ・ロック[2],グループ,1988
2019,TWICE,不明,グループ,2015
2019,Toshl,J-POPヴィジュアル系ロックヘヴィメタルパワーメタル,maleソロ,1959
2019,V6,J-POP,グループ,1995
2019,WANIMA,J-POP,グループ,2007
2019,YOSHIKI feat. KISS <YOSHIKISS>,,,
2019,aiko,J-POP,femaleソロ,1975
2019,m-flo,J-POP,グループ,1998
2019,milet,J-POP,femaleソロ,2018
2019,いきものがかり,J-POP,グループ,1999
2019,おしりたんてい,冒険、コメディ、ファミリー、動物,maleソロ,1959
2019,きゃりーぱみゅぱみゅ,J-POP,femaleソロ,1993
2019,ゆず,J-POP,グループ,1997
2019,コブクロ,J-POP,グループ,1998
2019,ゴスペラーズ,J-POPアカペラ,グループ,1991
2019,ゴールデンボンバー,J-POP,グループ,2004
2019,ジェジュン,K-POPJ-POP,maleソロ,1959
2019,ジャニーズJr.,J-POP,maleソロ,1959
2019,ジャニーズWEST,J-POP,maleソロ,1959
2019,スキマスイッチ,J-POP,グループ,2003
2019,ダイアモンド☆ユカイ,ロック,maleソロ,1962
2019,ビートたけし,不明,maleソロ,1947
2019,一青窈,J-POP,femaleソロ,1976
2019,三代目 J SOUL BROTHERS,J-POP,グループ,2010
2019,三代目 J SOUL BROTHERS from EXILE TRIBE,J-POP,グループ,2010
2019,三山ひろし,演歌,maleソロ,1980
2019,三浦大知,J-POP,maleソロ,1987
2019,三浦祐太朗,J-POPロック,maleソロ,1967
2019,丘みどり,演歌,femaleソロ,1984
2019,中元みずき,J-POP,maleソロ,1969
2019,中村倫也&木下晴香,,,
2019,乃木坂46,アイドル,グループ,2011
2019,五木ひろし,演歌歌謡曲,maleソロ,1948
2019,倉木麻衣,J-POP,femaleソロ,1982
2019,倖田來未,J-POP,femaleソロ,1982
2019,和楽器バンド,J-POP[1][2]フォークロック[1]メタル[1],グループ,2013
2019,坂本冬美,演歌・歌謡曲・J-POP,femaleソロ,1967
2019,天童よしみ,演歌・歌謡曲アニメソング,femaleソロ,1954
2019,宮本浩次,不明,maleソロ,1966
2019,小沢健二,J-POP[2]ポップス[3]ジャズ[3]ソウル[3]R&B[3]アンビエント[3]渋谷系[2],maleソロ,1968
2019,山下智久,J-POP,maleソロ,1985
2019,山内惠介,演歌,maleソロ,1983
2019,山崎育三郎,ミュージカル・舞台・テレビドラマ,maleソロ,1986
2019,島津亜矢,演歌、J-POPなど,femaleソロ,1971
2019,嵐,J-POP,グループ,1999
2019,平井堅,J-POP,maleソロ,1972
2019,平井大,J-POP,maleソロ,1991
2019,平手友梨奈（欅坂46）,不明,femaleソロ,2001
2019,日向坂46,アイドル,グループ,2015
2019,星野源,J-POP,maleソロ,1981
2019,木村カエラ,J-POP,femaleソロ,1984
2019,東京スカパラダイスオーケストラ,スカ[1][2][3]ジャズ[2][3][4],グループ,1985
2019,松任谷由実,ポップ・ロック[1]ポップ[2]ジャズ[1]ジャズ・ロック[1]ニューミュージック[3]ワールド[2]ラテン[2]シティ・ポップ[4],femaleソロ,1954
2019,松田聖子,J-POP,femaleソロ,1962
2019,森山直太朗,J-POP,maleソロ,1976
2019,椎名林檎,J-POP[1]ジャズ[1]ロック[1]オルタナティヴ・ロック[2],femaleソロ,1978
2019,槇原敬之,J-POP,maleソロ,1969
2019,欅坂46,アイドル,グループ,2015
2019,水森かおり,演歌,femaleソロ,1973
2019,氷川きよし,演歌[7][8]J-POP[7][8]ロック[8],maleソロ,1977
2019,石丸幹二,舞台・テレビドラマ・映画,maleソロ,1965
2019,石川さゆり,演歌・歌謡曲・J-POP,femaleソロ,1958
2019,福山雅治,J-POP,maleソロ,1969
2019,秦基博,J-POP,maleソロ,1980
2019,竹内まりや,ニューミュージック[3]シティ・ポップ[4],femaleソロ,1955
2019,純烈,ムード歌謡[1],グループ,2007
2019,花*花,J-POPポップ,グループ,1998
2019,荻野目洋子,J-POP,femaleソロ,1968
2019,菅田将暉,J-POP,maleソロ,1993
2019,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],maleソロ,1955
2019,関ジャニ∞,ロック[1]ポップ・ロック[2]J-POP[2]演歌[2],maleソロ,1959
2019,麻倉未稀,ポップスロックシティ・ポップ[3],femaleソロ,1960
2020,A.B.C-Z,J-POP,グループ,2012
2020,AI,J-POP,femaleソロ,1981
