year,program,artist,appearances,song,tags,type,origin,associated_acts,members
2018,NHK紅白歌合戦,Aqours,1.0,君のこころは輝いてるかい?,"J-POP, アニメ",女性グループ,日本・静岡県沼津市,畑亜貴（作詞）,"伊波杏樹（高海千歌 役）, 逢田梨香子（桜内梨子 役）, 諏訪ななか（松浦果南 役）, 小宮有紗（黒澤ダイヤ 役）, 斉藤朱夏（渡辺曜 役）, 小林愛香（津島善子 役）, 高槻かなこ（国木田花丸 役）, 鈴木愛奈（小原鞠莉 役）, 降幡愛（黒澤ルビィ 役）[1]"
2018,NHK紅白歌合戦,DA PUMP,6.0,U.S.A.,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,日本,"m.c.A・T, 今井大介, SASA, Shungo.","ISSA, YORI, TOMO, KIMI, U-YEAH, KENZO"
2018,NHK紅白歌合戦,DAOKO,1.0,打上花火,"J-POP, R&B, アニメ, ヒップホップ, ロック",femaleソロ,日本・東京都渋谷区,QUBIT,
2018,NHK紅白歌合戦,EXILE,12.0,EXILE紅白スペシャル2018[• 15],"J-POP, R&B, ダンス",Group,日本,,"EXILE HIRO, 松本利夫, EXILE ÜSA, EXILE MAKIDAI, EXILE ATSUSHI, EXILE AKIRA, EXILE TAKAHIRO, 橘ケンチ, EXILE TETSUYA, EXILE NESMITH, EXILE SHOKICHI, EXILE NAOTO, 小林直己, 白濱亜嵐, 世界, 佐藤大樹"
2018,NHK紅白歌合戦,Hey! Say! JUMP,2.0,Ultra Music Power 〜Hey! Say! 紅白スペシャルver.〜,J-POP,男性グループ,日本,,"Hey! Say! 7, 山田涼介, 知念侑李, 中島裕翔, Hey! Say! BEST, 有岡大貴, 髙木雄也, 伊野尾慧, 八乙女光, 薮宏太"
2018,NHK紅白歌合戦,Little Glee Monster,2.0,世界はあなたに笑いかけている,"J-POP, アニメ",Group,日本,,"かれん（古賀かれん）, MAYU（吉田真悠）, アサヒ（小林あさひ）, ミカ（藤平美香）, 結海（永井結海）, miyou（カマラみゆアイダ）"
2018,NHK紅白歌合戦,MISIA,3.0,アイノカタチ 2018[• 21],"J-POP, R&B",ソロ,日本 長崎県対馬市,"鷺巣詩郎, 黒田卓也, エリカ・バドゥ, マーカス・ミラー など",
2018,NHK紅白歌合戦,Perfume,11.0,Future Pop 紅白SP[• 12][• 13],"J-POP, ダンス",Group,日本 広島県,中田ヤスタカMIKIKO,"樫野有香（かしゆか）, 西脇綾香（あ〜ちゃん）, 大本彩乃（のっち）"
2018,NHK紅白歌合戦,SEKAI NO OWARI,5.0,サザンカ,"J-POP, アニメ, ロック",Group,日本 東京都大田区,"CHRYSANTHEMUM BRIDGE, 小林武史","Nakajin（ギター）, Fukase（ボーカル）, Saori（ピアノ）, DJ LOVE（DJ）"
2018,NHK紅白歌合戦,Sexy Zone,6.0,カラクリだらけのテンダネス〜2018紅白ver.〜,"J-POP, エレクトロニック, ロック",男性グループ,日本,,"佐藤勝利, 菊池風磨, 松島聡, 寺西拓人, 原嘉孝, 橋本将生, 猪俣周杜, 篠塚大輝"
2018,NHK紅白歌合戦,Suchmos,1.0,VOLT-AGE,"J-POP, R&B, ロック",Group,日本 神奈川県,,"YONCE（ボーカル）, TAIKING（ギター）, TAIHEI（キーボード）, Kaiki Ohara（DJ）, OK（ドラムス）, HSU（ベース）"
2018,NHK紅白歌合戦,Superfly,3.0,Gifts,"J-POP, ロック",Group,日本 愛媛県松山市[注 1],"蔦谷好位置, 多保孝一, 松岡モトキ",越智志帆（ボーカル）
2018,NHK紅白歌合戦,TWICE,2.0,紅白メドレー2018[• 14],"J-POP, K-POP, R&B, エレクトロニック, ダンス",Group,Seoul,,
2018,NHK紅白歌合戦,aiko,13.0,カブトムシ,"J-POP, シンガーソングライター",femaleソロ,日本 大阪府吹田市,"島田昌典, OSTER project, トオミヨウ",
2018,NHK紅白歌合戦,あいみょん,1.0,マリーゴールド,"J-POP, シンガーソングライター",femaleソロ,日本 兵庫県西宮市,,
2018,NHK紅白歌合戦,いきものがかり,10.0,じょいふる,"J-POP, ロック",Group,日本 神奈川県[注 1],"本間昭光, 亀田誠治, 島田昌典, 江口亮","吉岡聖恵（ボーカル）, 水野良樹（ギター・ピアノ）"
2018,NHK紅白歌合戦,ゆず,9.0,うたエール,"J-POP, アニメ, ロック",Group,Yokohama,,
2018,NHK紅白歌合戦,サザンオールスターズ,5.0,希望の轍,ロック,Group,日本 東京都渋谷区[1],高垣健新田一郎八木正生藤井丈司小林武史島健斎藤誠片山敦夫山本拓夫曽我淳一角谷仁宣金原千恵子包国充南谷成功[8]小倉博和[9],"桑田佳祐（ボーカル・ギター）, 関口和之（ベース）, 松田弘（ドラムス）, 原由子（キーボード・ボーカル）, 野沢秀行（パーカッション）"
2018,NHK紅白歌合戦,サザンオールスターズ,5.0,勝手にシンドバッド,ロック,Group,日本 東京都渋谷区[1],高垣健新田一郎八木正生藤井丈司小林武史島健斎藤誠片山敦夫山本拓夫曽我淳一角谷仁宣金原千恵子包国充南谷成功[8]小倉博和[9],"桑田佳祐（ボーカル・ギター）, 関口和之（ベース）, 松田弘（ドラムス）, 原由子（キーボード・ボーカル）, 野沢秀行（パーカッション）"
2018,NHK紅白歌合戦,三代目 J Soul Brothers,7.0,R.Y.U.S.E.I.,"J-POP, ダンス",Group,日本,HIRO,"NAOTO, 小林直己, ELLY, 山下健二郎, 岩田剛典, 今市隆二, ØMI"
2018,NHK紅白歌合戦,三山ひろし,4.0,いごっそ魂〜けん玉世界記録への道、再び〜,"歌謡曲, 演歌",ソロ,日本 高知県南国市,,
2018,NHK紅白歌合戦,三浦大知,2.0,Be Myself 〜紅白スペシャル〜,"J-POP, シンガーソングライター",ソロ,日本 沖縄県,"KREVA, Folder",
2018,NHK紅白歌合戦,丘みどり,2.0,鳰の湖,"歌謡曲, 演歌",ソロ,日本 兵庫県姫路市,,
2018,NHK紅白歌合戦,乃木坂46,4.0,帰り道は遠回りしたくなる,"J-POP, アイドル, 歌謡曲",Group,日本,"Sony Music Entertainment, 秋元康",現メンバーを参照
2018,NHK紅白歌合戦,五木ひろし,48.0,VIVA・LA・VIDA! 〜生きてるっていいね!〜,"歌謡曲, 演歌",ソロ,日本 福井県三方郡,,
2018,NHK紅白歌合戦,刀剣男士,1.0,刀剣乱舞 〜出陣! 紅白歌合戦〜,,Group,,,
2018,NHK紅白歌合戦,北島三郎,51.0,まつり,"歌謡曲, 演歌",ソロ,日本・北海道上磯郡知内村（現・知内町）,,
2018,NHK紅白歌合戦,北島兄弟,1.0,ブラザー,"歌謡曲, 演歌",Group,Japan,,
2018,NHK紅白歌合戦,坂本冬美,30.0,夜桜お七,"J-POP, 歌謡曲, 演歌",femaleソロ,日本・和歌山県西牟婁郡上富田町,,
2018,NHK紅白歌合戦,天童よしみ,23.0,ソーラン祭り節2018〜どさんこver.〜,"歌謡曲, 演歌",ソロ,日本 大阪府八尾市,,
2018,NHK紅白歌合戦,宮本浩次,1.0,獣ゆく細道,"シンガーソングライター, 歌謡曲",maleソロ,Kita,,
2018,NHK紅白歌合戦,山内惠介,4.0,さらせ冬の嵐〜刀剣男士コラボスペシャル〜,演歌,ソロ,日本・福岡県,,
2018,NHK紅白歌合戦,島津亜矢,5.0,時代,"J-POP, 歌謡曲, 演歌",ソロ,日本・熊本県鹿本郡植木町（現：熊本市北区）,,
2018,NHK紅白歌合戦,嵐,10.0,嵐×紅白スペシャルメドレー[• 22],"J-POP, ダンス, バンド",Group,Honolulu,,
2018,NHK紅白歌合戦,星野源,4.0,アイデア,"J-POP, R&B, シンガーソングライター, ダンス",ソロ,日本 埼玉県川口市[1],"SAKEROCK（2000年 - 2015年）, 河村""カースケ""智康, ハマ・オカモト, 長岡亮介 ほか",
2018,NHK紅白歌合戦,松任谷由実,3.0,私が好きなユーミンのうた〜紅白スペシャル〜[• 18],"J-POP, シンガーソングライター, ロック, 歌謡曲, 演歌",femaleソロ,日本 東京都八王子市,"かまやつひろし, 村井邦彦, 川添象郎, ティン・パン・アレー, 松任谷正隆",
2018,NHK紅白歌合戦,松田聖子,22.0,SEIKO DREAM MEDLEY 2018[• 16],"J-POP, アイドル, ダンス, 歌謡曲, 演歌",ソロ,日本 福岡県三潴郡筑邦町荒木（現：久留米市荒木町）,"若松宗雄（1980年 - 1989年、2000年 - 2003年）, 大村雅朗（1980年 - 1989年）[4], 松本隆（1981年 - 1988年、1999年、2015年）, 小倉良（1992年 - 1998年、2000年、2002年、2005年 - 2015年）, 原田真二（2000年 - 2004年）",
2018,NHK紅白歌合戦,椎名林檎,6.0,獣ゆく細道,"シンガーソングライター, ロック",femaleソロ,日本 埼玉県浦和市（現・さいたま市浦和区）,"東京事変, 亀田誠治, 斎藤ネコ, 井上雨迩, 中山信彦, 村田陽一, 児玉裕一",
2018,NHK紅白歌合戦,欅坂46,3.0,ガラスを割れ!,"J-POP, アイドル",Group,日本,"Sony Music Entertainment, 秋元康（プロデューサー）",現メンバーを参照
2018,NHK紅白歌合戦,水森かおり,16.0,水に咲く花・支笏湖へ〜イリュージョンスペシャル〜,"歌謡曲, 演歌",ソロ,東京都北区,,
2018,NHK紅白歌合戦,氷川きよし,19.0,勝負の花道〜世界に響く和太鼓SP〜,"J-POP, アニメ, 歌謡曲, 演歌",ソロ,日本 福岡県福岡市南区[5],,
2018,NHK紅白歌合戦,石川さゆり,41.0,天城越え,"J-POP, 歌謡曲, 演歌",ソロ,日本・熊本県飽託郡飽田村（後の飽田町、現・熊本市南区）,,
2018,NHK紅白歌合戦,福山雅治,11.0,2018スペシャルメドレー[• 9][• 10],"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,"井上鑑, KOH+",
2018,NHK紅白歌合戦,米津玄師,1.0,Lemon[• 19],"J-POP, R&B, シンガーソングライター, ロック",maleソロ,日本 徳島県徳島市,"蔦谷好位置（2014年 - 2017年）, 坂東祐大（2019年 - 2023年） ほか",
2018,NHK紅白歌合戦,純烈,1.0,プロポーズ,"歌謡曲, 演歌",男性グループ,日本,,"酒井一圭, 白川裕二郎, 後上翔太"
2018,NHK紅白歌合戦,西野カナ,9.0,トリセツ,"J-POP, シンガーソングライター",femaleソロ,日本 三重県松阪市,"GIORGIO 13 CANCEMI, DJ Mass MAD Izm*, 山口隆志",
2018,NHK紅白歌合戦,郷ひろみ,31.0,GOLDFINGER '99〜GO! GO! 2018〜,"J-POP, R&B, アイドル, 歌謡曲, 演歌",ソロ,日本 福岡県,"酒井政利, 筒美京平, 萩田光雄, 井上鑑, 坂本龍一, 大村雅朗, 唐木裕史",
2018,NHK紅白歌合戦,関ジャニ∞,7.0,ここに,"J-POP, エレクトロニック, ロック",男性グループ,日本・大阪府,,"横山裕（ボーカル・パーカッション・トランペット・ギター）, 村上信五（ボーカル・キーボード）, 丸山隆平（ボーカル・ベース）, 安田章大（メインボーカル・ギター）, 大倉忠義（ボーカル・ドラムス）"
2018,NHK紅白歌合戦,,0.0,夢のキッズショー〜平成、その先へ〜[• 1],"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,,
2018,ベストアーティスト,AKB48,,,"J-POP, アイドル",女性グループ,日本,秋元康（総合プロデューサー）AKB48グループ,メンバーを参照
2018,ベストアーティスト,B.B.クィーンズ,,,"J-POP, エレクトロニック, ロック",Group,日本,"織田哲郎（作曲・編曲・ギター）, 葉山たけし（編曲・ギター）, 長戸大幸（作詞・プロデュース）","坪倉唯子（ボーカル）, 近藤房之助（ボーカル・ギター）"
2018,ベストアーティスト,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,日本,"m.c.A・T, 今井大介, SASA, Shungo.","ISSA, YORI, TOMO, KIMI, U-YEAH, KENZO"
2018,ベストアーティスト,E-girls,,,"J-POP, シンガーソングライター, ロック",Group,日本,,
2018,ベストアーティスト,EXILE,,,"J-POP, R&B, ダンス",Group,日本,,"EXILE HIRO, 松本利夫, EXILE ÜSA, EXILE MAKIDAI, EXILE ATSUSHI, EXILE AKIRA, EXILE TAKAHIRO, 橘ケンチ, EXILE TETSUYA, EXILE NESMITH, EXILE SHOKICHI, EXILE NAOTO, 小林直己, 白濱亜嵐, 世界, 佐藤大樹"
2018,ベストアーティスト,GENERATIONS from EXILE TRIBE,,,"J-POP, アニメ",Group,日本,,"白濱亜嵐, 片寄涼太, 数原龍友, 小森隼, 佐野玲於, 中務裕太"
2018,ベストアーティスト,Hey! Say! JUMP,,,J-POP,男性グループ,日本,,"Hey! Say! 7, 山田涼介, 知念侑李, 中島裕翔, Hey! Say! BEST, 有岡大貴, 髙木雄也, 伊野尾慧, 八乙女光, 薮宏太"
2018,ベストアーティスト,KAT-TUN,,,"J-POP, バンド",Group,日本,,
2018,ベストアーティスト,Kiroro,,,"J-POP, 歌謡曲",女性グループ,日本 沖縄県中頭郡読谷村,,"玉城千春（ボーカル）, 金城綾乃（ピアノ）"
2018,ベストアーティスト,NEWS,,,"J-POP, バンド",Group,Tokyo,,
2018,ベストアーティスト,Perfume,,,"J-POP, ダンス",Group,日本 広島県,中田ヤスタカMIKIKO,"樫野有香（かしゆか）, 西脇綾香（あ〜ちゃん）, 大本彩乃（のっち）"
2018,ベストアーティスト,Sexy Zone,,,"J-POP, エレクトロニック, ロック",男性グループ,日本,,"佐藤勝利, 菊池風磨, 松島聡, 寺西拓人, 原嘉孝, 橋本将生, 猪俣周杜, 篠塚大輝"
2018,ベストアーティスト,Superfly,,,"J-POP, ロック",Group,日本 愛媛県松山市[注 1],"蔦谷好位置, 多保孝一, 松岡モトキ",越智志帆（ボーカル）
2018,ベストアーティスト,WANIMA,,,"J-POP, ロック",Group,日本 熊本県,,"KENTA（ボーカル・ベース）, KO-SHIN（ギター・コーラス）, FUJI（ドラムス・コーラス）"
2018,ベストアーティスト,キアラ・セトル,,,"エレクトロニック, ロック",ソロ,Kōchi,,
2018,ベストアーティスト,コブクロ,,,J-POP,Group,日本 大阪府堺市,,"黒田俊介（ボーカル）, 小渕健太郎（ボーカル・ギター）"
2018,ベストアーティスト,ゴールデンボンバー,,,"J-POP, ロック",Group,,tatsuo（everset）,
2018,ベストアーティスト,ジャニーズWEST,,,"エレクトロニック, ロック",男性グループ,日本,,"重岡大毅, 桐山照史, 中間淳太, 神山智洋, 藤井流星, 濵田崇裕, 小瀧望"
2018,ベストアーティスト,ポルノグラフィティ,,,"J-POP, ロック",Group,日本 広島県因島,田村充義,"岡野昭仁（ボーカル）, 新藤晴一（ギター）"
2018,ベストアーティスト,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,日本,"Sony Music Entertainment, 秋元康",現メンバーを参照
2018,ベストアーティスト,嵐,,,"J-POP, ダンス, バンド",Group,Honolulu,,
2018,ベストアーティスト,嶋大輔,,,歌謡曲,ソロ,Japan,,
2018,ベストアーティスト,平井堅,,,"J-POP, R&B, シンガーソングライター",maleソロ,日本 三重県名張市,,
2018,ベストアーティスト,星野源,,,"J-POP, R&B, シンガーソングライター, ダンス",ソロ,日本 埼玉県川口市[1],"SAKEROCK（2000年 - 2015年）, 河村""カースケ""智康, ハマ・オカモト, 長岡亮介 ほか",
2018,ベストアーティスト,欅坂46,,,"J-POP, アイドル",Group,日本,"Sony Music Entertainment, 秋元康（プロデューサー）",現メンバーを参照
2018,ベストアーティスト,西野カナ,,,"J-POP, シンガーソングライター",femaleソロ,日本 三重県松阪市,"GIORGIO 13 CANCEMI, DJ Mass MAD Izm*, 山口隆志",
2018,ベストアーティスト,高橋洋子,,,"J-POP, アニメ, シンガーソングライター",femaleソロ,Tokyo,大森俊之,
2018,ミュージックステーションスーパーライブ,AAA,,,J-POP,Group,Japan,,
2018,ミュージックステーションスーパーライブ,AKB48,,,"J-POP, アイドル",女性グループ,日本,秋元康（総合プロデューサー）AKB48グループ,メンバーを参照
2018,ミュージックステーションスーパーライブ,Boyz II Men,,,"J-POP, R&B",Group,アメリカ合衆国 フィラデルフィア,,"ネイザン・モリス, ショーン・ストックマン, ウォンヤ・モリス"
2018,ミュージックステーションスーパーライブ,CHEMISTRY,,,"J-POP, R&B, アニメ",Group,日本,,"川畑要（ボーカル）, 堂珍嘉邦（ボーカル）"
2018,ミュージックステーションスーパーライブ,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,日本,"m.c.A・T, 今井大介, SASA, Shungo.","ISSA, YORI, TOMO, KIMI, U-YEAH, KENZO"
2018,ミュージックステーションスーパーライブ,E-girls,,,"J-POP, シンガーソングライター, ロック",Group,日本,,
2018,ミュージックステーションスーパーライブ,EXILE,,,"J-POP, R&B, ダンス",Group,日本,,"EXILE HIRO, 松本利夫, EXILE ÜSA, EXILE MAKIDAI, EXILE ATSUSHI, EXILE AKIRA, EXILE TAKAHIRO, 橘ケンチ, EXILE TETSUYA, EXILE NESMITH, EXILE SHOKICHI, EXILE NAOTO, 小林直己, 白濱亜嵐, 世界, 佐藤大樹"
2018,ミュージックステーションスーパーライブ,EXILE ATSUSHI,,,"J-POP, R&B",ソロ,日本 埼玉県越谷市[2],"EXILE, COLOR, RED DIAMOND DOGS",
2018,ミュージックステーションスーパーライブ,GENERATIONS,,,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,,
2018,ミュージックステーションスーパーライブ,Hey! Say! JUMP,,,J-POP,男性グループ,日本,,"Hey! Say! 7, 山田涼介, 知念侑李, 中島裕翔, Hey! Say! BEST, 有岡大貴, 髙木雄也, 伊野尾慧, 八乙女光, 薮宏太"
2018,ミュージックステーションスーパーライブ,KAT-TUN,,,"J-POP, バンド",Group,日本,,
2018,ミュージックステーションスーパーライブ,KICK THE CAN CREW,,,"J-POP, ヒップホップ",Group,日本,,"LITTLE, KREVA, MCU"
2018,ミュージックステーションスーパーライブ,KinKi Kids,,,J-POP,Group,日本,"プロデューサー, 山下達郎, 吉田拓郎, 藤島ジュリー景子, 堂島孝平, コンサートマスター, 吉田建","堂本光一, 堂本剛"
2018,ミュージックステーションスーパーライブ,Kis-My-Ft2,,,"J-POP, バンド",男性グループ,日本,,"千賀健永, 宮田俊哉, 横尾渉, 藤ヶ谷太輔, 玉森裕太, 二階堂高嗣"
2018,ミュージックステーションスーパーライブ,Little Glee Monster,,,"J-POP, アニメ",Group,日本,,"かれん（古賀かれん）, MAYU（吉田真悠）, アサヒ（小林あさひ）, ミカ（藤平美香）, 結海（永井結海）, miyou（カマラみゆアイダ）"
2018,ミュージックステーションスーパーライブ,May J.,,,"J-POP, R&B, シンガーソングライター",ソロ,日本・東京都,,
2018,ミュージックステーションスーパーライブ,NEWS,,,"J-POP, バンド",Group,Tokyo,,
2018,ミュージックステーションスーパーライブ,Perfume,,,"J-POP, ダンス",Group,日本 広島県,中田ヤスタカMIKIKO,"樫野有香（かしゆか）, 西脇綾香（あ〜ちゃん）, 大本彩乃（のっち）"
2018,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,日本 東京都大田区,"CHRYSANTHEMUM BRIDGE, 小林武史","Nakajin（ギター）, Fukase（ボーカル）, Saori（ピアノ）, DJ LOVE（DJ）"
2018,ミュージックステーションスーパーライブ,Sexy Zone,,,"J-POP, エレクトロニック, ロック",男性グループ,日本,,"佐藤勝利, 菊池風磨, 松島聡, 寺西拓人, 原嘉孝, 橋本将生, 猪俣周杜, 篠塚大輝"
2018,ミュージックステーションスーパーライブ,TWICE,,,"J-POP, K-POP, R&B, エレクトロニック, ダンス",Group,Seoul,,
2018,ミュージックステーションスーパーライブ,WANIMA,,,"J-POP, ロック",Group,日本 熊本県,,"KENTA（ボーカル・ベース）, KO-SHIN（ギター・コーラス）, FUJI（ドラムス・コーラス）"
2018,ミュージックステーションスーパーライブ,aiko,,,"J-POP, シンガーソングライター",femaleソロ,日本 大阪府吹田市,"島田昌典, OSTER project, トオミヨウ",
2018,ミュージックステーションスーパーライブ,あいみょん,,,"J-POP, シンガーソングライター",femaleソロ,日本 兵庫県西宮市,,
2018,ミュージックステーションスーパーライブ,ゆず,,,"J-POP, アニメ, ロック",Group,Yokohama,,
2018,ミュージックステーションスーパーライブ,コブクロ,,,J-POP,Group,日本 大阪府堺市,,"黒田俊介（ボーカル）, 小渕健太郎（ボーカル・ギター）"
2018,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,"J-POP, ロック",Group,,tatsuo（everset）,
2018,ミュージックステーションスーパーライブ,ジャニーズWEST,,,"エレクトロニック, ロック",男性グループ,日本,,"重岡大毅, 桐山照史, 中間淳太, 神山智洋, 藤井流星, 濵田崇裕, 小瀧望"
2018,ミュージックステーションスーパーライブ,スガシカオ,,,"J-POP, シンガーソングライター, ロック",maleソロ,日本 東京都渋谷区,kōkua,
2018,ミュージックステーションスーパーライブ,スキマスイッチ,,,J-POP,Group,日本,,"大橋卓弥（ボーカル・ギター）, 常田真太郎（ピアノ・コーラス）"
2018,ミュージックステーションスーパーライブ,ポルノグラフィティ,,,"J-POP, ロック",Group,日本 広島県因島,田村充義,"岡野昭仁（ボーカル）, 新藤晴一（ギター）"
2018,ミュージックステーションスーパーライブ,三代目 J Soul Brothers,,,"J-POP, ダンス",Group,日本,HIRO,"NAOTO, 小林直己, ELLY, 山下健二郎, 岩田剛典, 今市隆二, ØMI"
2018,ミュージックステーションスーパーライブ,三浦大知,,,"J-POP, シンガーソングライター",ソロ,日本 沖縄県,"KREVA, Folder",
2018,ミュージックステーションスーパーライブ,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,日本,"Sony Music Entertainment, 秋元康",現メンバーを参照
2018,ミュージックステーションスーパーライブ,和楽器バンド,,,ロック,Group,日本,,"鈴華ゆう子（ボーカル）, いぶくろ聖志（箏）, 神永大輔（尺八）, 蜷川べに（津軽三味線）, 黒流（和太鼓）, 町屋（ギター・コーラス）, 亜沙（ベース）, 山葵（ドラムス）"
2018,ミュージックステーションスーパーライブ,嵐,,,"J-POP, ダンス, バンド",Group,Honolulu,,
2018,ミュージックステーションスーパーライブ,広瀬香美,,,"J-POP, シンガーソングライター",femaleソロ,日本 福岡県筑紫郡筑紫野町（現在の筑紫野市）[1],田村充義,
2018,ミュージックステーションスーパーライブ,星野源,,,"J-POP, R&B, シンガーソングライター, ダンス",ソロ,日本 埼玉県川口市[1],"SAKEROCK（2000年 - 2015年）, 河村""カースケ""智康, ハマ・オカモト, 長岡亮介 ほか",
2018,ミュージックステーションスーパーライブ,欅坂46,,,"J-POP, アイドル",Group,日本,"Sony Music Entertainment, 秋元康（プロデューサー）",現メンバーを参照
2018,ミュージックステーションスーパーライブ,武田真治,,,,maleソロ,Nagoya,,
2018,ミュージックステーションスーパーライブ,菅田将暉,,,"J-POP, シンガーソングライター",ソロ,Minoh,,
2018,ミュージックステーションスーパーライブ,西野カナ,,,"J-POP, シンガーソングライター",femaleソロ,日本 三重県松阪市,"GIORGIO 13 CANCEMI, DJ Mass MAD Izm*, 山口隆志",
2018,ミュージックステーションスーパーライブ,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",男性グループ,日本・大阪府,,"横山裕（ボーカル・パーカッション・トランペット・ギター）, 村上信五（ボーカル・キーボード）, 丸山隆平（ボーカル・ベース）, 安田章大（メインボーカル・ギター）, 大倉忠義（ボーカル・ドラムス）"
2018,ミュージックステーションスーパーライブ,青山テルマ,,,"J-POP, R&B",femaleソロ,日本・奈良県大和高田市,,
2019,NHK紅白歌合戦,AI美空ひばり,0.0,あれから,演歌,ソロ,日本・神奈川県横浜市磯子区,,
2019,NHK紅白歌合戦,AKB48,12.0,恋するフォーチュンクッキー〜紅白世界選抜SP〜,"J-POP, アイドル",女性グループ,日本,秋元康（総合プロデューサー）AKB48グループ,メンバーを参照
2019,NHK紅白歌合戦,DA PUMP,7.0,DA PUMP 〜ONE TEAMメドレー〜[• 7],"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,日本,"m.c.A・T, 今井大介, SASA, Shungo.","ISSA, YORI, TOMO, KIMI, U-YEAH, KENZO"
2019,NHK紅白歌合戦,Foorin,1.0,パプリカ -紅白スペシャルバージョン-,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,,
2019,NHK紅白歌合戦,GENERATIONS,1.0,EXPerience Greatness,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,,
2019,NHK紅白歌合戦,Hey! Say! JUMP,3.0,上を向いて歩こう 〜令和スペシャルバージョン〜,J-POP,男性グループ,日本,,"Hey! Say! 7, 山田涼介, 知念侑李, 中島裕翔, Hey! Say! BEST, 有岡大貴, 髙木雄也, 伊野尾慧, 八乙女光, 薮宏太"
2019,NHK紅白歌合戦,King Gnu,1.0,白日,"J-POP, アニメ, ロック",Group,日本 東京都,,"常田大希（ギター・ボーカル）, 勢喜遊（ドラムス・サンプラー）, 新井和輝（ベース・シンセベース）, 井口理（ボーカル・キーボード）"
2019,NHK紅白歌合戦,Kis-My-Ft2,1.0,Everybody Go,"J-POP, バンド",男性グループ,日本,,"千賀健永, 宮田俊哉, 横尾渉, 藤ヶ谷太輔, 玉森裕太, 二階堂高嗣"
2019,NHK紅白歌合戦,LiSA,1.0,紅蓮華,"J-POP, アニメ, ロック",ソロ,日本 岐阜県関市[2][3],,
2019,NHK紅白歌合戦,Little Glee Monster,3.0,ECHO,"J-POP, アニメ",Group,日本,,"かれん（古賀かれん）, MAYU（吉田真悠）, アサヒ（小林あさひ）, ミカ（藤平美香）, 結海（永井結海）, miyou（カマラみゆアイダ）"
2019,NHK紅白歌合戦,MISIA,4.0,アイノカタチメドレー[• 29],"J-POP, R&B",ソロ,日本 長崎県対馬市,"鷺巣詩郎, 黒田卓也, エリカ・バドゥ, マーカス・ミラー など",
2019,NHK紅白歌合戦,Official髭男dism,1.0,Pretender,"J-POP, ロック",Group,日本 島根県,,"藤原聡（ボーカル・ピアノ）, 小笹大輔（ギター）, 楢﨑誠（ベース・サックス）, 松浦匡希（ドラムス）"
2019,NHK紅白歌合戦,Perfume,12.0,FUSION -紅白Ver.-[• 18],"J-POP, ダンス",Group,日本 広島県,中田ヤスタカMIKIKO,"樫野有香（かしゆか）, 西脇綾香（あ〜ちゃん）, 大本彩乃（のっち）"
2019,NHK紅白歌合戦,RADWIMPS,2.0,天気の子 紅白スペシャル[• 21],"J-POP, アニメ, ロック",Group,日本 神奈川県横浜市[1][2],,"野田洋次郎（ボーカル・ギター・ピアノ）, 武田祐介（ベース・コーラス）, 山口智史（ドラムス・コーラス）"
2019,NHK紅白歌合戦,Superfly,4.0,フレア,"J-POP, ロック",Group,日本 愛媛県松山市[注 1],"蔦谷好位置, 多保孝一, 松岡モトキ",越智志帆（ボーカル）
2019,NHK紅白歌合戦,TWICE,3.0,Let's Dance Medley 2019[• 6],"J-POP, K-POP, R&B, エレクトロニック, ダンス",Group,Seoul,,
2019,NHK紅白歌合戦,aiko,14.0,花火,"J-POP, シンガーソングライター",femaleソロ,日本 大阪府吹田市,"島田昌典, OSTER project, トオミヨウ",
2019,NHK紅白歌合戦,いきものがかり,11.0,風が吹いている,"J-POP, ロック",Group,日本 神奈川県[注 1],"本間昭光, 亀田誠治, 島田昌典, 江口亮","吉岡聖恵（ボーカル）, 水野良樹（ギター・ピアノ）"
2019,NHK紅白歌合戦,おしりたんてい,0.0,ププッとフムッとかいけつダンス,"エレクトロニック, ロック",maleソロ,Kōchi,,
2019,NHK紅白歌合戦,ゆず,10.0,紅白SPメドレー 2019-2020[• 24],"J-POP, アニメ, ロック",Group,Yokohama,,
2019,NHK紅白歌合戦,ジャニーズJr.,0.0,Let's Go to 2020 Tokyo,"J-POP, エレクトロニック, ロック",Group,Kōchi,,ジャニーズJr.一覧
2019,NHK紅白歌合戦,ダイアモンド☆ユカイ,0.0,君はともだち,ロック,ソロ,日本 東京都（埼玉県さいたま市育ち）,RED WARRIORS,
